title,link,keywords,views,thumbnails,channel_name,channel_id,publish_date,description
[뉴스앤이슈] 여야 '1강' 이재명·윤석열 난타전...쟁점은? / YTN,/watch?v=hhKd9Q-emZk,source:영상|type:방송|genre:정치|format:인터뷰,12898,https://i.ytimg.com/vi/hhKd9Q-emZk/sddefault.jpg,YTN news,UChlgI3UHCOnwUGzWzbJ3H5w,2021-08-08,"■ 진행 : 강진원 앵커, 박상연 앵커
■ 출연 : 현근택 / 더불어민주당 이재명 캠프 대변인, 이두아 / 국민의힘 윤석열 캠프 대변인

* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다.

[앵커] 
여야의 대선 경선 열기가 갈수록 뜨거워지고 있습니다.

[앵커] 
대선 정국 이슈들에 대한 이재명, 윤석열 양측 캠프의 입장 들어보겠습니다.

더불어민주당 이재명 캠프 현근택 대변인, 국민의힘 윤석열 캠프 이두아 대변인 나오셨습니다. 어서 오십시오. 

[인터뷰] 
안녕하세요.

[앵커] 
먼저 오늘 나온 여론조사 결과부터 살펴봐야 될 것 같은데 YTN이 리얼미터에 의뢰해서 여론조사를 했습니다. 지금 보면 그래픽을 먼저 띄워주시죠. 일단 대통령과 민주당 지지도는 3주 연속 소폭 하락하는 모습을 보였는데 반면에 국민의힘 같은 경우에는 또 2주 연속 상승세를 보였거든요. 먼저 대변인님 어떻게 보십니까?

[현근택] 
이게 3월 초부터 민주당 지지율이 역전됐거든요. 그동안 4년 가까이 앞서다가. 그랬는데 최근에 예비경선 때는 이게 거의 한 4개월 만에 역전을 시켰어요. 그런데 최근에 보시면 알겠지만 후보들 간에, 결국 지금은 대선 후보들 간의 경선 기간이거든요. 그러니까 아마 네거티브라든지 이런 모습들이 당 지지율에 영향을 받는 것 같습니다. 왜 그러냐면 사실 지금은 민주당에서 제일 많은 이슈가 경선 관련해서 나오고 있기 때문에 결국은 아마 경선 네거티브가 영향을 미친 것 같아서 제가 봐도 상호 간에 싸우고 있는 사이에 어느새 정당지지율은 진짜 어렵게 역전시켰는데 금방 원상복귀된 거잖아요. 그런데 장기적으로 보면 대통령 지지율은 임기 후반으로 갈수록 떨어지게 되어 있는데 정당 지지율은 어느 정도 유지돼야 되거든요. 지금 어쨌든 크게 가는 구도가 정당 대 구도로 가고 있기 때문에 그래서 이런 부분 때문에 네거티브에 서로 하지 말자, 이런 분위기로 가는 것 같습니다.

[앵커] 
국민의힘 지지율 상승은 어떻게 보고 계세요? 이두아 대변인님, 

[이두아]
이 부분은 사실 저희가 보기에는 윤석열 후보가 입당을 하면서 불확실성이라든가 이런 부분의 혼란이 최소화되면서 그 컨벤션효과가 있는 게 아닌가 싶고요. 그리고 이준석 대표가 대표가 되고 나서도 일정 부분 지지율이 올라온 면이 있죠. 그래서 윤석열 후보, 야권의 가장 유력한 후보가 입당을 하면서 그 컨벤션효과가 이어졌다고 할 수 있는데요. 그런데 아마 국민의힘 그리고 윤석열 후보 캠프에서도 이 부분에 대해서는 계속 주목하고 있는 게 이게 계속 이어지려면 말씀하신 것처럼 경선이 본격적으로 갔을 때, 어떤 검증 공방전이 벌어지면 국민들이 정치 전체에 대해서 혐오나 피로도를 느낄 수 있고요. 특히 한 정당에서 그게 지나치게 되면 그 정당에 대한 혐오나 피로도가 있을 수밖에 없기 때문에 이런 부분에 대해서 유념하면서 지금 추세를 지켜보지만 여기에 대해서 일희일비한다기보다 이 추세를 유지하기 위해 노력할 겁니다.

[앵커] 
일단 전반적인 정당 지지율 그리고 대통령 지지율까지 살펴봤는데 차기 대선주자 적합도 관련된 여론조사 결과가 또 하나 있습니다. 관련해서 그래픽을 띄워주시겠습니까? 지금 보시면 이재명 경기지사 같은 경우에는 올랐고 윤석열 전 검찰총장 같은 경우에는 떨어졌습니다. 어떻게 보고 계십니까?

[현근택]
윤석열 총장이 빠진 이유는 지금 모두 알겠지만 1일 1설화라고 할 정도로 계속 말을 많이 실수하고 있잖아요. 그런 부분이 아마 작용하는 것 같고요. 어쨌든 본... (중략)

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0101_202108091221302967
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN & YTN plus 무단 전재 및 재배포금지"
“점수에 연연하지 않아요”…‘자기만족’ 2030 골프 | 뉴스A,/watch?v=gBx5VZFvbwM,2030|골프|점수,9783,https://i.ytimg.com/vi/gBx5VZFvbwM/sddefault.jpg,채널A 뉴스,UCfq4V1DAuaojnr2ryvWNysw,2021-08-08,"“점수에 연연하지 않아요”…‘자기만족’ 2030 골프

코로나19 때문에 탁 트인 야외에서 호젓하게 즐기는 스포츠가 인기입니다. 특히 골프장에는 좀처럼 없던 2030 입문자들이 확 늘었습니다. 조현선 기자입니다.

○ 기사 보기
http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000261345

▶채널A뉴스 구독
https://www.youtube.com/tvchanews?sub_confirmation=1

[채널A 뉴스·시사 프로그램 방송시간]

〈평일〉
08시 50분 김진의 돌직구 쇼
12시 00분 뉴스A 라이브
17시 20분 뉴스TOP10
19시 00분 뉴스A

〈주말〉
12시 10분 토요랭킹쇼·뉴스A 라이브
19시 00분 뉴스A

#채널A뉴스 #뉴스A #2030 #골프

▷ 홈페이지 http://www.ichannela.com/news/main/news_main.do
▷ 페이스북 https://www.facebook.com/channelanews
▷ 카카오스토리 https://story.kakao.com/ch/channelanews"
"[자막뉴스] 누적확진 100만인데? IOC ""일본, 올림픽 방역 훌륭…성공적 마무리"" / JTBC News",/watch?v=0JNSLJCVyws,JTBC|JTBC NEWS|뉴스|뉴스룸|손석희|newsroom|sohnsukhee|제이티비씨|제이티비씨 뉴스|ㅓ슟|제이티비시|제이티비시 뉴스|안나경|한민용|오대영|일본 코로나|백신 접종률|일본 백신 접종|도쿄 올림픽|IOC|일본 자화자찬|일본 누적 확진자|IOC 일본|도쿄 코로나|성공적 올림픽,5898,https://i.ytimg.com/vi/0JNSLJCVyws/sddefault.jpg,JTBC News,UCsU-I-vHLiaMfV_ceaYz5rQ,2021-08-08,"선수촌에선 확진자가 나왔는데 IOC와 일본 정부는 '코로나 속 성공적인 올림픽'이었다고 평가했습니다. 이런 자화자찬에 일본 시민들이 분노를 터뜨리고 있다는데요.

📌 더 많은 자막뉴스 보기 : https://bit.ly/3i9uXQC

▶ 기사 전문 https://news.jtbc.joins.com/html/234/NB12019234.html
▶ 뉴스룸 다시보기 (https://bit.ly/2nxI8jQ)

#김지아기자 #JTBC뉴스룸 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.joins.com
(APP) https://bit.ly/1r04W2D

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://bit.ly/1krluzF
방송사 : JTBC (https://jtbc.joins.com)"
[자막뉴스] 그야말로 완전 무장...교회에 등장한 방호복? / YTN,/watch?v=-83apEt_IvI,source:영상|type:디지털|genre:사회|format:기타|series:자막뉴스,4863,https://i.ytimg.com/vi/-83apEt_IvI/sddefault.jpg,YTN news,UChlgI3UHCOnwUGzWzbJ3H5w,2021-08-08,"교회 앞이 예배를 보러 온 교인들로 북적입니다.

소독액이 나오는 장치를 지나 발열 체크 등을 거친 뒤 예배당 안으로 들어서는 사람들.

교회 안에서 방호복까지 입고 예배를 진행하고 있습니다.

이 교회는 지난달 18일, 20명 이상 모여 대면 예배를 진행했다가 은평구청으로부터 운영 중단 명령을 받았습니다.

하지만 교회가 법원에 집행정지를 신청했고 법원이 이를 받아들이면서 현장 예배를 이어가고 있는 겁니다.

[심하보 / 교회 담임목사 : 방역이 문제라면 방역복을 입으면 이것은 안전하잖아요. 그래서 저희는 예방을 철저히 하면서 우리가 해야 할 예배는 다 드리겠다고 하는 거죠.]

[교회 신도 : 마스크하고 모자까지 다 쓰고 방호복 다 하고 그렇게 예배드리고 있습니다.]

하지만 서울시는 방역수칙을 위반해 행정처분을 받은 적이 있는 교회는 대면 예배를 할 수 없다며 단속을 이어나가겠다고 밝혔습니다.

[서울시 관계자 : 자치구에서 후속 조치로 과태료 또는 운영 중단을 또 내릴지 말지 그거를 법리 검토를 하고 있고….]

전광훈 목사가 이끄는 사랑제일교회도 현장 예배를 진행했습니다.

지난주 대면 예배를 강행해 구청으로부터 두 번째 운영 중단 명령을 받았지만, 이를 또 어긴 겁니다.

공무원들은 현장 점검을 위해 교회 진입을 시도했지만, 교회 측 반발에 부딪혔습니다.

""법적 근거가 적힌 공문을 가져오는 건 모든 공무 수행의 기본이라고요 기본.""

9일부터는 교회 규모에 따라 최대 99명까지 예배가 허용되는 상황.

하지만 방역 수칙을 위반한 전력이 있는 교회에는 해당하지 않아 갈등은 이어질 것으로 보입니다.

YTN 김철희입니다.

▶ 기사 원문 : https://www.ytn.co.kr/_ln/0134_202108090301152773
▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN & YTN plus 무단 전재 및 재배포금지"
"윤석열, 朴 불구속 수사하려 했다?…김의겸 보도 반박 | 뉴스A 라이브",/watch?v=r1nw-6Qq3X4,박근혜|윤석열|홍준표,4732,https://i.ytimg.com/vi/r1nw-6Qq3X4/sddefault.jpg,채널A 뉴스,UCfq4V1DAuaojnr2ryvWNysw,2021-08-08,"윤석열, 朴 불구속 수사하려 했다?…김의겸 보도 반박

■ 방송 : 채널A 뉴스A 라이브 (12:00~13:20)
■ 방송일 : 2021년 8월 9일 (월요일)
■ 진행 : 황순욱 앵커
■ 출연 : 양문석 공공미디어연구소 이사장, 장윤미 변호사, 천하람 변호사  

[황순욱 앵커]
국민의힘 대권 주자인 윤석열 전 검찰총장이 당내 의원들을 만난 자리에서 박근혜 전 대통령을 불구속 수사하려 했었다는 취지의 발언을 했던 것으로 전해졌습니다. 박 전 대통령의 탄핵 이슈는 윤 전 총장이 국민의힘 입당 전 최대 고비로 여겨지는 내용이기도 했는데. 윤 전 총장은 국민의힘 내에서 친박 지지세를 확장하려는 거 아니냐는 비판도 여기저기서 이 상황을 두고 나오고 있어요. 
--------------------------------------------
* 위 텍스트는 실제 토크 내용의 일부분입니다. 전체 토크 내용은 동영상으로 확인하시기 바랍니다.
* 정리=정우식 인턴

○ 기사 보기
http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000261423

▶채널A뉴스 구독
https://www.youtube.com/tvchanews?sub_confirmation=1

[채널A 뉴스·시사 프로그램 방송시간]

〈평일〉
08시 50분 김진의 돌직구 쇼
12시 00분 뉴스A 라이브
17시 20분 뉴스TOP10
19시 00분 뉴스A

〈주말〉
12시 10분 토요랭킹쇼·뉴스A 라이브
19시 00분 뉴스A

#채널A뉴스 #뉴스A라이브 #뉴스alive #윤석열박근혜불구속수사 #김의겸 #윤석열_박근혜

▷ 홈페이지 http://www.ichannela.com/news/main/news_main.do
▷ 페이스북 https://www.facebook.com/channelanews
▷ 카카오스토리 https://story.kakao.com/ch/channelanews"
마스크 벗고 '선상파티'…4주째 또 예배 강행 (2021.08.09/뉴스투데이/MBC),/watch?v=_vvJqbDkwXI,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|코로나19|루프탑파티|사랑제일교회,4751,https://i.ytimg.com/vi/_vvJqbDkwXI/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-08,"얼마 전 강원도 호텔들의 풀파티가 큰 논란이 됐죠.

이번엔 마스크를 벗은 채 파티를 벌이던 한강 선상카페가 적발됐고, 서울 성북구 사랑제일교회는 4주째 집단 대면 예배를 이어갔습니다.

https://imnews.imbc.com/replay/2021/nwtoday/article/6292075_34943.html

#코로나19, #루프탑파티, #사랑제일교회"
[다시보기] 뉴스1번지 (2021.08.09) / 연합뉴스TV (YonhapnewsTV),/watch?v=wp9g0hty08k,연합뉴스TV|뉴스|NEWS|주요뉴스|뉴스1번지|생중계|생방송|LIVE|이준석|국민의힘,13344,https://i.ytimg.com/vi/wp9g0hty08k/sddefault.jpg?v=6110c993,연합뉴스TV,UCTHCOPwqNfZ0uiKOvFyhGwg,2021-08-09,"- [여의도1번지] 與경선 '불안한 휴전'…野 '몸집 불리기' 치열
- [1번지五감] 일상 속 감염 확산…'캠퍼스 안 검사소' 등장 外
- [1번지현장] '정세균 캠프' 선대위원장, 김영주 의원에게 듣는다

#뉴스1번지 #연합뉴스TV #생방송

▣ 연합뉴스TV 유튜브 채널 구독
https://goo.gl/VuCJMi

▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TV
http://www.yonhapnewstv.co.kr/"
부산 4단계 격상…해운대·광안리 해수욕장 폐장 (2021.08.09/뉴스투데이/MBC),/watch?v=Es9DM8N1mgQ,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|부산|코로나19|지역M,4043,https://i.ytimg.com/vi/Es9DM8N1mgQ/sddefault.jpg,MBCNEWS,UCF4Wxdo3inmxP-Y59wXDsFw,2021-08-08,"연일 세자릿수의 하루 확진자를 기록한 부산도 내일 0시부터 거리두기를 4단계로 격상하기로 했습니다.

해운대와 광안리 등 주요 해수욕장도 4단계 기간 동안 문을 닫습니다.

https://imnews.imbc.com/replay/2021/nwtoday/article/6292042_34943.html

#부산, #코로나19, #지역M"
"김기현 “피의자들, 文 대선 특보 활동했던 이들” | 뉴스A 라이브",/watch?v=xqMYyaiynhE,김기현|대선특보|피의자,9617,https://i.ytimg.com/vi/xqMYyaiynhE/sddefault.jpg,채널A 뉴스,UCfq4V1DAuaojnr2ryvWNysw,2021-08-08,"김기현 “피의자들, 文 대선 특보 활동했던 이들”

■ 방송 : 채널A 뉴스A 라이브 (12:00~13:20)
■ 방송일 : 2021년 8월 9일 (월요일)
■ 진행 : 황순욱 앵커
■ 출연 : 장윤미 변호사, 조한범 통일연구원 선임연구위원

[황순욱 앵커]
야당 측에서는 이번 사건을 두고 안보 붕괴가 현실화가 됐다면서 강하게 비판하고 나섰습니다. 위원님. 지금 내용을 들어보면 문 대통령이 대선 후보 시절에 캠프의 지지자로 활동했었고. 또 특보로 활동을 했었고요. 또 한 가지. 여권 중진 의원들을 직접 접촉했다면서 북측에 보고했던 내용까지 확인이 되고 있거든요. 이런 활동들. 이런 것만 보더라도 굉장히 깊숙이 관여를 했다. 이렇게 볼 수 있는 부분 아닌가요. 
--------------------------------------------
* 위 텍스트는 실제 토크 내용의 일부분입니다. 전체 토크 내용은 동영상으로 확인하시기 바랍니다.
* 정리=정우식 인턴

○ 기사 보기
http://www.ichannela.com/news/main/news_detailPage.do?publishId=000000261428

▶채널A뉴스 구독
https://www.youtube.com/tvchanews?sub_confirmation=1

[채널A 뉴스·시사 프로그램 방송시간]

〈평일〉
08시 50분 김진의 돌직구 쇼
12시 00분 뉴스A 라이브
17시 20분 뉴스TOP10
19시 00분 뉴스A

〈주말〉
12시 10분 토요랭킹쇼·뉴스A 라이브
19시 00분 뉴스A

#채널A뉴스 #뉴스A라이브 #뉴스alive #김기현 #문재인대선특보 #간첩혐의

▷ 홈페이지 http://www.ichannela.com/news/main/news_main.do
▷ 페이스북 https://www.facebook.com/channelanews
▷ 카카오스토리 https://story.kakao.com/ch/channelanews"
"'1심 징역형' 전두환, 오늘 광주 항소심 첫 출석 / 연합뉴스TV (YonhapnewsTV)",/watch?v=mMALI4rfD9A,Live|News|Yonhapnews TV|뉴스|생방송|실시간,3828,https://i.ytimg.com/vi/mMALI4rfD9A/hqdefault.jpg,연합뉴스TV,UCTHCOPwqNfZ0uiKOvFyhGwg,2021-08-08,"'1심 징역형' 전두환, 오늘 광주 항소심 첫 출석

[앵커] 

5·18 당시 헬기 사격을 증언한 고 조비오 신부의 명예를 훼손한 혐의로 1심에서 징역형을 선고받은 전두환 전 대통령이 오늘 광주지법에서 열리는 항소심 재판에 출석합니다. 

항소심 재판 첫 출석이자, 기소된 이후 네 번째 광주행인데요. 현장에 나가 있는 취재기자 연결해보겠습니다. 

김경인 기자.

[기자]
 
네, 광주지방법원입니다.

전두환 전 대통령은 광주지법에 도착하면 제 뒤 출입구를 통해 법원으로 들어가게 됩니다.

보시는 것처럼 곳곳에 통제선이 설치되는 등 긴장감이 흐르고 있습니다.

법원 밖에는 경찰의 차벽도 설치됐는데요.

충돌과 같은 만일의 사태를 대비하기 위해서입니다.

전씨는 오전 8시 25분쯤 서울 연희동 자택에서 이순자 여사와 함께 출발했는데요.

""사과할 생각 없느냐""는 기자들의 질문에는 답하지 않고 손을 흔드는 여유를 보였습니다.

전씨는 잠시 뒤인 정오를 전후해서 광주지법에 도착할 것으로 보입니다.

재판은 오후 2시에 시작됩니다.

전씨의 광주 법정 출석은 지난 2018년 5월 전씨가 사자명예훼손 혐의로 기소된 이후 네 번째입니다.

1심 때는 인정신문 기일에 두 번, 선고 공판에 한 번 출석했습니다.

항소심 재판 출석은 오늘이 처음입니다.

[앵커] 

전 전 대통령은 그동안 항소심 재판에 출석하지 않겠다는 입장을 고수해왔는데, 이번에 갑자기 출석하는 이유는 뭔가요?

[기자]
 
네, 전씨는 그동안 재판 내내 굉장히 비협조적인 태도를 보여왔습니다.

1심 재판 때도 여러 차례 재판 관할지 변경 등을 요구하며 법원 출석을 미뤘습니다.

또 알츠하이머 등 건강상의 이유로 법원 출석이 어렵다는 입장을 밝히기도 했는데요.

그러면서도 건강한 모습으로 골프를 치고, 12·12 기념 오찬을 즐기는 모습이 공개돼 국민적 공분이 일었습니다.

전씨는 지난 5월 항소심이 시작된 후 두 차례 연기된 기일과 두 차례 진행된 공판기일에 모두 나오지 않았습니다.

항소심 재판에는 피의자의 출석 의무가 없다는 이유에서였습니다.

재판부도 이를 받아들이기는 했는데요.

하지만, 재판에 출석하는 다른 형사재판 피고인과 달리 특혜를 주는 건 재판 공정성에 영향을 미칠 수 있다고 경고했습니다.

실제 전씨가 출석하지 않으면 증거나 증인 신청을 충분히 받아줄 수 없다는 취지를 밝혔습니다.

전씨의 변호인은 ""불이익을 받지 않기 위해 법정에 출석하기로 했다""고 밝혔습니다.

지금까지 광주지법에서 연합뉴스TV 김경인입니다.
    
연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23

▣ 연합뉴스TV 유튜브 채널 구독
https://goo.gl/VuCJMi
▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TV
http://www.yonhapnewstv.co.kr/"
