video_info_title,video_info_link,video_info_keywords,video_info_views,video_info_thumbnails,video_info_author,video_info_channelId,video_info_publish_date,video_info_description,video_info_summary_data
김여정 맹비난했지만…한미연합훈련 예정대로 돌입 / 연합뉴스TV (YonhapnewsTV),/watch?v=oxWtSc8U6Hw,Live|News|Yonhapnews TV|뉴스|생방송|실시간,1263,https://i.ytimg.com/vi/oxWtSc8U6Hw/sddefault.jpg,연합뉴스TV,UCTHCOPwqNfZ0uiKOvFyhGwg,2021-08-10,"김여정 맹비난했지만…한미연합훈련 예정대로 돌입

[앵커]
 
한미 군사 당국이 오늘(10일) 사전연습을 시작으로 후반기 훈련 일정에 돌입했습니다. 

북한은 즉각 비난했지만, 군은 오는 16일부터 시작될 본훈련도 예정대로 진행할 계획입니다. 

신새롬 기자입니다.

[기자]
 
한미연합훈련의 사전연습 격인 '위기관리 참모훈련'이 시작됐습니다.

전시상황을 가정해 대응 방식을 훈련하는 것으로, 오는 13일까지 나흘간 진행됩니다.

공식 훈련 일정에 포함되지 않지만, 사실상 하반기 연합훈련 일정이 시작된 겁니다.

훈련 첫 날 새벽, 김여정 북한 노동당 부부장이 비난 담화를 내고, ""대가를 치르게 될 것""이라고 경고했지만, 국방부는 직접 대응을 자제하면서 연합훈련은 한미 양국이 동맹 차원에서 결정한다는 원칙을 재확인했습니다.

[부승찬 / 국방부 대변인] ""코로나19 상황, 연합 방위태세 유지, 전시작전통제권 전환 여건 조성, 한반도 비핵화와 항구적 평화 정착을 위한 외교적 노력 등을 종합적으로 고려해서 한미 양국이 동맹 차원에서 결정한다는 것이 기본입장이고요.""

한미는 본훈련인 '후반기 연합지휘소 훈련' 역시, 예정대로 시행할 계획입니다.
 
1부 방어, 2부 반격 등의 시나리오로, 컴퓨터 시뮬레이션 방식의 지휘소 훈련은 오는 16일부터 진행됩니다.

다만, 코로나19 상황을 고려해 전반기 훈련 때보다 인원이 축소될 것으로 전해졌습니다.

훈련 참여 인원이 제한되면서 전시작전통제권 전환을 위한 평가인 FOC, 즉 완전운용능력 검증은 이번에도 어려워졌습니다.
  
연합 훈련 첫날, 김여정 비난 담화가 나왔지만, 남북 군 통신선은 정상 가동됐고 북한군의 특이 동향은 파악되지 않았습니다.

연합뉴스TV 신새롬입니다. (romi@yna.co.kr)
    
연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23

▣ 연합뉴스TV 유튜브 채널 구독
https://goo.gl/VuCJMi
▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TV
http://www.yonhapnewstv.co.kr/",한미연합훈련의 연합뉴스tv
KBS 뉴스가 이찬원의 외롭고 눈붉어진 모습에 대한 언급! 너무 슬프고 행복한다. 무슨 일? 이찬원의 반응??,/watch?v=FrJA52JCp5c,이찬원|이찬원 유튜브|이찬원 진또배기|이찬원 엄마|이찬원 아빠|이찬원 야구|이찬원 야구 해설|이찬원 미운사내|KBS 뉴스가 이찬원의 외롭고 눈붉어진 모습에 대한 언급! 너무 슬프고 행복한다. 무슨 일? 이찬원의 반응??|KBS 뉴스가 이찬원의 외롭고 눈붉어진 모습에 대한 언급!|이찬원의 외롭고 눈붉어진 모습에 대한 언급!|너무 슬프고 행복한다.|무슨 일?|이찬원의 반응??,3890,https://i.ytimg.com/vi/FrJA52JCp5c/sddefault.jpg?v=6111b9ee,찬또 Lee Chan-Won,UCnW7rSdxAiv40zpIW2Vg7Gw,2021-08-09,"#이찬원
KBS 뉴스가 이찬원의 외롭고 눈붉어진 모습에 대한 언급! 너무 슬프고 행복한다. 무슨 일? 이찬원의 반응??
💚 내 채널을 구독하십시오: https://www.youtube.com/c/TVHFOOD/videos
►더 많은 비디오보기: https://www.youtube.com/playlist?list=PLgtsN-YS6KT0ZSInT9THcKBJeQUHIhtOc
💗   Thank For Watching",행복한다 구독하십시오
"[30초뉴스] 中 동물원서 집단 몸싸움…""충격 받은 고릴라, 똑같이 따라해"" / 연합뉴스TV (YonhapnewsTV)",/watch?v=mWi3VYpGtls,Live|News|Yonhapnews TV|뉴스|생방송|실시간,11978,https://i.ytimg.com/vi/mWi3VYpGtls/hqdefault.jpg,연합뉴스TV,UCTHCOPwqNfZ0uiKOvFyhGwg,2021-08-09,"[30초뉴스] 中 동물원서 집단 몸싸움…""충격 받은 고릴라, 똑같이 따라해""

중국 베이징의 한 동물원에서 관람객들이 격렬한 몸싸움을 해 동물이 사람을 구경하는 진풍경이 벌어졌습니다. 중국 웨이보에 성인 남녀 7∼8명이 동물원 한편에서 뒤엉켜 싸우는 영상이 올라왔습니다. 동물원 측은 두 가족이 사소한 일로 시비가 붙어 욕설을 하며 싸움을 했다고 밝혔습니다. 그러면서 동물들이 관람객의 집단 몸싸움에 충격을 받았다며 ""저녁이 되자 일부 동물이 사람들이 싸우는 모습을 흉내 냈다""고 전했습니다.
    
▣ 연합뉴스TV 유튜브 채널 구독
https://goo.gl/VuCJMi
▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TV
http://www.yonhapnewstv.co.kr/",관람객들이 연합뉴스tv
[뉴스포커스] 이재용 '가석방' 결정…정치권 반응 엇갈려 / 연합뉴스TV (YonhapnewsTV),/watch?v=89TGpHN7Kdo,Live|News|Yonhapnews TV|뉴스|생방송|실시간,1177,https://i.ytimg.com/vi/89TGpHN7Kdo/sddefault.jpg,연합뉴스TV,UCTHCOPwqNfZ0uiKOvFyhGwg,2021-08-09,"[뉴스포커스] 이재용 '가석방' 결정…정치권 반응 엇갈려
[출연 : 최민희 전 국회의원·정태근 전 국회의원]

이재용 삼성전자 부회장의 가석방이 결정된 가운데, 정치권의 반응은 엇갈리고 있습니다. 

대선 경쟁에 들어선 여야 후보들간 신경전도 고조되고 있는데요. 

최민희 전 국회의원, 정태근 전 국회의원과 함께 정치권 이슈 짚어봅니다. 

[질문 1] 이재용 부회장의 가석방 확정 배경 설명에는 국가적 경제상황과 글로벌 경제 환경에 대한 고려가 있었고, 사회의 감정과 수용생활 태도 등이 고려됐다는 박범계 장관의 설명이 있었는데요. 불공정 논란도 계속해서 제기됐지만, 국민 여론은 가석방 찬성의견이 높았거든요. 두 분은 이번 가석방 결정, 어떻게 보고 계십니까?

[질문 2] 하지만 이번 결정에 대한 정치권 반응은 엇갈립니다. 민주당과 국민의힘은 대체로 결정을 존중한다거나 환영의 목소리를 냈지만 정의당과 열린민주당에서는 비판의 목소리가 큽니다. 심지어 ""돈도 실력이냐"", ""보수언론과 정치권이 만들어낸 이미지가 이재용 부회장의 가석방까지 끌고 왔다""는 비판까지 나오고 있는데요? 

[질문 2-1] 대선후보 간 반응도 엇갈립니다. 특히 민주당 대권후보들의 입장은 확연히 엇갈리고 있는데요. 이 부분이 과연 한 달 앞으로 다가온 본 경선에 영향을 주게 될까요?  

[질문 2-2] 국민의힘 대선 후보들은 대부분 환영의 뜻을 밝혔는데요. 주목된 건 역시, 지난 국정농단 사건 당시 특검팀 수사팀장으로 있었던 윤석열 전 총장의 반응이었는데, 캠프 대변인실을 통해 환영도 반대의 입장도 아닌 ""결정을 존중한다""는 짧은 입장문을 발표했더라고요? 

[질문 3] 하지만 가석방 되더라도 5년간 취업활동 제한에 묶여 사실상 경제활동에는 제약이 있다는 사실이 알려지면서 법무부 장관이 5년 취업제한을 풀어줄 것이냐도 관심인 것 같습니다. 불공정 시비 속에, 박 장관이 결단을 내릴 가능성이 있을까요? 

[질문 3-1] 이재용 부회장의 특별사면 가능성도 계속해서 거론되고 있는 가운데, 청와대가 ""이명박·박근혜 두 전직 대통령과 이재용 삼성전자 부회장의 광복절 특별사면은 물리적 시간이 부족하다""는 입장을 밝혔습니다. 사면 불가 입장을 애둘러 밝힌 것이라고 봐야 할까요? 

[질문 4] 현재 국회에서 취임 100일 기자간담회를 열고 있는 민주당 송영길 대표 이야기 짧게 짚어보죠. 바로 어제가 지난 재보선 참패 후 '당을 쇄신 하겠다'며 송영길 대표가 취임한지 100일이 되는 날이었는데요. 우선 지난 100일 민주당 대표로서의 송영길, 어떻게 평가하십니까? 

[질문 5] 여야, 대선경선 이야기로 넘어가보죠. 먼저 민주당 이재명, 이낙연 후보 간 공방은 당 선관위가 당규를 넘어선 제재 가능성까지 제기하자 '불안한 휴전'에 들어간 상황입니다. 송영길 대표, 어제 이낙연 후보와의 만찬 회동을 시작으로 후보들과 만남을 가지며 공정 경선을 당부하고 나섰는데요. 이런 불안한 휴전 상황, 언제까지 이어질 수 있을까요?

[질문 5-1] 이재명 후보의 지사직 유지 문제는 계속해서 공방이 이어지는 분위깁니다. 이낙연 후보가 ""개인의 양심 문제"" ""개인홍보에 세금이 들어간다""며 계속해서 이재명 후보를 압박하고 있지만, 이재명 후보측은 여전히 ""도지사 책임을 위해서라도 지사직은 유지하겠다""는 입장을 보이고 있습니다. 다른 후보들은 '의원직 유지' 문제를 거론하며 이재명 후보의 손을 들어주고 있는 상황인데요. 이 사안은 어떻게 보고 계세요? 

[질문 6] 국민의힘에서는 윤석열 전 검찰총장과 최재형 전 감사원장의 잇따른 현역 의원 캠프 영입으로 '줄 세우기' 논란이 끊이지 않고 있는 가운데 유승민 전 의원의 캠프에도 전현직 의원 19명이 합류했는데요. 이를 두고도 홍준표 의원이 ""패거리 정치""라며 날선 반응을 보이고 있거든요. 이런 줄세우기 논란, 어떻게 보고 계세요? 

연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23

▣ 연합뉴스TV 유튜브 채널 구독
https://goo.gl/VuCJMi
▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TV
http://www.yonhapnewstv.co.kr/",열린민주당에서는 연합뉴스tv
[1분뉴스] 당근마켓… 신세계를 추월하다! (8/10),/watch?v=nqw0mL0JiSg,ㄷㅍ|디피|1분뉴스|알리바바|당근마켓|신세계|틱톡|홍콩증시,1539,https://i.ytimg.com/vi/nqw0mL0JiSg/sddefault.jpg,디피,UCSJELOytOHjywS1ynjNsLDA,2021-08-09,"제 유튜브가 뉴스채널로 보이는게 싫어서.. #Shorts #1분뉴스 는 피드관리(?)를 위해 몇주에 비공개(멤버쉽전용)로 전환됩니다

* 뉴스제보 : 트위터 https://twitter.com/investorDP

#디피 멤버쉽가입 : https://bit.ly/33tUYCH
( 선공개, 미공개, 풀버젼 영상 등 )


구독까지는 바라지도 않습니다
#좋아요 #댓글 부탁드려요",뉴스채널로 뉴스제보
리플 XRP 리플 비트코인 중요뉴스!! #리플 #리플코인 #비트코인,/watch?v=e0opyM6dcBw,리플|리플코인|XRP,10822,https://i.ytimg.com/vi/e0opyM6dcBw/sddefault.jpg,리플ㅣ김이나,UCpu3juZebfsuMLyfEak778A,2021-08-09,리플 XRP 리플 비트코인 중요뉴스!! #리플 #리플코인 #비트코인,비트코인 리플코인
[뉴스가 있는 저녁] 다시보기 2021년 08월 10일,/watch?v=bZPngXPn41w,source:영상|type:방송|genre:기타|format:기타|series:뉴스가있는저녁,1350,https://i.ytimg.com/vi/bZPngXPn41w/hqdefault.jpg,YTN news,UChlgI3UHCOnwUGzWzbJ3H5w,2021-08-10,"방송된 기사 내용은 YTN 홈페이지와 모바일 앱에서 확인하실 수 있습니다.

▶ YTN 뉴스보기
https://www.ytn.co.kr/

▶ YTN APP 다운받기
☞아이폰용 https://goo.gl/76c333
☞안드로이드용 https://goo.gl/v6gLDU 

▶ 제보 하기 : https://mj.ytn.co.kr/mj/mj_write.php

▣ YTN 유튜브 채널 구독 : http://goo.gl/Ytb5SZ

ⓒ YTN & YTN plus 무단 전재 및 재배포금지",홈페이지와 재배포금지
알뜰 실버타운 뉴스 2021년 8월 - 현재 경주에 살지 않아도 신청 할 수 있다고? 거주지 제한 없는 경주 안강 고령자 복지주택 / 경남 고성 공공 실버주택 모집 공고문 살펴보기,/watch?v=A8SZavr8Qio,알뜰실버타운|고령자복지주택|공공실버주택|경주|경주안강|안강|경주아파트|경주실버아파트|경주노인아파트|경주노인복지주택|경주복지주택|경주안강아파트|안강아파트|경남아파트|경남고성|경남|고성|아파트|노인복지주택|노인아파트|실버아파트|복지주택|노인복지|노인주거복지|주거복지|주거복지시설|복지시설|노인복지시설|노인복지관|종합복지관|복지관|알뜰실버타운가격|알뜰실버타운비용|알뜰실버타운보증금|알뜰실버타운생활비|알뜰실버타운월세|알뜰실버타운시설|알뜰실버타운모집|알뜰실버타운추천|알뜰실버타운설명|알뜰실버타운뜻|실버타운가격|실버타운비용|실버타운시설|실버타운서비스|실버타운식사|실버타운입주비용|입주비용|실버타운비교|실버타운설명|실버타운추천|주거시설|주거공간|복지서비스|어르신|만60세|60세|실버타운나이|알뜰실버타운나이|알뜰실버타운신청자격|신청자격|조건|자산|소득|영구임대|국민임대|행복주택|임대주택|고령자|임대조건|보증금|월세|신청방법|접수|서류|마이홈|LH|엘에이치|예비입주자|입주자모집|모집공고|공고문,2754,https://i.ytimg.com/vi/A8SZavr8Qio/sddefault.jpg,공빠TV - 공부하는 엄마아빠,UCK2-27Y3N4jGafHvHxwWV4w,2021-08-09,"공부하는 엄마아빠의 채널, 공빠TV입니다.
오늘도 함께하시는 여러분 반갑습니다 ^^


알뜰 실버타운은 정부에서 짓고 있는 고령자 복지주택, 공공실버주택을
많은 분들이 이해하기 쉽게 공빠가 부르는 이름입니다.

알뜰 실버타운 관련 사항을 보다 빠르게 전달해드리기 위해 '알뜰실버타운 뉴스'로
종종 찾아뵙고자 합니다. 지난 7월 달에 전해드린 소식은 아래 링크를 참고해주세요.
➡️ 영상 바로가기: https://youtu.be/a_6rUcFSiO4

이번 달에는 경주 안강에서 주목할 만한 소식이 있습니다. 바로 '거주지 제한'이 없어진 것인데요,
경주에 살고 싶었지만 경주에 주민등록이 되어 있지 않아 아쉬우셨던 분들! 기회입니다~
경주에 살고 싶으신 전국의 모든 분들이 '알뜰 실버타운' 조건에만 맞으시다면 모두 신청 가능합니다.

자세한 사항은 영상 속에서 확인해주세요~!


* 구독- 좋아요는 무료지만 저희에게 큰 힘이 된답니다.
구독 - 좋아요 - 알림설정 - 공유를 하시면 꿀 정보를 가장 빠르게 보실 수 있어요 ^^

* 공빠TV 비즈니스 메일: ddubu.2020@gmail.com
→ 개인적인 문의는 받지 않으나, 실버타운에 대한 구체적인 고민과 사례를 알려주시면,
나중에 영상으로 답변을 드리도록 하겠습니다 :)
공빠TV에 대한 관심과 사랑 진심으로 감사드립니다. 도움 되는 정보로 찾아뵙겠습니다~

오늘도 끝까지 시청해주신 시청자 여러분 감사드립니다.   
행복한 한 주 되세요 :-)",고령자복지주택 경주노인복지주택
"[LIVE] 언제, 어디서나 KBS 24시 뉴스",/watch?v=Yir8c1ILkvo,KBS|뉴스|KBS뉴스라이브|라이브|24시뉴스,1594,https://i.ytimg.com/vi/Yir8c1ILkvo/sddefault.jpg?v=61126c1b,KBS News,UCcQTRi69dsVYHN3exePtZ1A,2021-08-10,"KBS1, KBS2TV에서 선별된 뉴스, 시사, 다큐멘터리 프로그램들을 365일 24시간 실시간으로 전해드립니다.     

▣ 실시간 편성정보(Schedule) : https://goo.gl/DRTpbv

▣ KBS 뉴스 보기
 ◇ PC : http://news.kbs.co.kr
 ◇ 모바일 : http://mn.kbs.co.kr

▣ 제보안내
 ◇ 카카오톡에서 'KBS뉴스' 검색
 ◇ 전화: 02-781-1234
 ◇ 홈페이지: https://goo.gl/4bWbkG
 ◇ 이메일: kbs1234@kbs.co.kr

▣ KBS뉴스 유튜브 구독하기 : https://goo.gl/qCWZjZ
▣ KBS뉴스 유튜브 커뮤니티 : https://goo.gl/6yko39",24시뉴스 kbs뉴스라이브
[미주놀] [8/9.월요일] 경제뉴스✔️주식뉴스✔️미국뉴스✔️한국뉴스✔️국제뉴스,/watch?v=PH-gfVZ_WgQ,희사모|나스닥|다우|뉴욕주식|미국주식|주식|테슬라|미주놀|전기차|EV|니오|샤오펑|BYD,1262,https://i.ytimg.com/vi/PH-gfVZ_WgQ/sddefault.jpg,미주놀 - 미국 현지에서 제작되는 미주놀,UCJrRW57llzx2hX_LmRoCkng,2021-08-09,"[8/9.월요일] 경제뉴스✔️주식뉴스✔️미국뉴스✔️한국뉴스✔️국제뉴스

라니맘닷컴(미주놀 공식 후원 쇼핑몰)
lanimom.com

미주놀 장학재단 펀드기금 $11,229

#통키뉴스 #팔란티어 #미국뉴스 #미주놀 #PLTR #TSLA #테슬라 #미국주식",경제뉴스 미국뉴스
영어뉴스듣기(영한대역) : 구리 가격 폭등,/watch?v=eo-DIrEuqNg,영어|영어공부|영어뉴스|영어회화,1229,https://i.ytimg.com/vi/eo-DIrEuqNg/hqdefault.jpg,[영어공부채널]조은경의어순감각스피킹,UCObcDRsNE7yHX6AMQAHLtZg,2021-08-09,"""매일 아침 영어뉴스 씹어먹기 5분 훈련 함께 해요~!"" -- 영어뉴스듣기/말하기 훈련 
▶(보충학습자료) 소리청크 인풋 및 낭독자료를 통한 청취•쉐도잉 연습: https://www.youtube.com/playlist?list=PLd0iJ0CW3BRv7XiqPEcJb24EtXmVHGxz-  
※ 위의 링크에 예습 영상이 보이지 않는다면, 커뮤니티 게시판 보시면 올라 가 있습니다.(하루 전 미리 게시)  

==========================================
▶순수 채널 후원
      오늘은 조은경 샘에게 '커피 한 잔' 선물해보세요~ ^__^
      자발적 시청료 후원은 채널 운영에 큰 힘이 됩니다~
      후원계좌 : 카카오뱅크 3333-15-3153354

▶유료 회원(채널멤버십) 가입 방법
https://youtu.be/YC29L6hHX_I
==========================================

*** 참고 : 토,일 및 공휴일은 영어뉴스말하기 훈련은 쉽니다. 대신에 팝송, 영화, 드라마 등의 회화 컨텐츠로 대체합니다. ***

[[[[ 매일 아침마다 배달해 드리는 영어뉴스 훈련입니다.]]]]

영어, 잘하고 싶나요? 그런데 처음부터 빡세게 했다가 포기했던 경험이 있으셨다면? 잘 찾아 오셨습니다^^!! 지난 번엔 왜 포기했을까요? 

바로,영어가 습관이 안 들어서 그렇습니다. ""5분 습관의 힘""을 믿고 다시 시작해 보세요. 

과거의 실패는 잊으시고 매일 아침 딱 5분씩만 집중적으로 다시 해 보자는 가벼운 마음으로, 최신 영어뉴스 한 두 문장씩을 익혀 보세요. 

최신 영어 뉴스에서 건진 1~2 문장으로 가볍게 훈련하는 왕초보도 할 수 있는 뉴스 스피킹 훈련입니다. 어순을 따라가면서 문장을 통째로 씹어 삼키다 보면 어느 순간 영어 어순 구조에 익숙해 집니다. 

[ 이렇게 훈련하세요 ]
- 한글이 나오든 영문이 나오든 입을 열어 계속하여 영어로만 말해 봅시다. 
- 이해 안 가는 부분이 있더라도 문법이나 개개의 단어에 너무 집착하지 마시고 의미 청크 단위로 통째로 반복하여 말하다 보면 자연스레 어느 순간 영어의 어순에 익숙해지게 됩니다. 
- 훈련을 마쳤을 때에는 꼭 댓글로 완료 인증을 하여 출석 체크를 해 주세요~^.^

#영어뉴스#출퇴근길영어",보충학습자료 영어뉴스말하기
비트코인 목숨을 건 투자 coinbase 비트코인 뉴스 개미운동 BITCOIN ETH XRP EOS ADA TRON 블록체인 2022,/watch?v=QRraAwflLWg,비트코인|이더리움|리플|xrp|eth|bitcoin|btc|crypto|coin|cbdc|디지털화폐|블록체인|blockchain|코인투자|암호화폐투자,4686,https://i.ytimg.com/vi/QRraAwflLWg/sddefault.jpg,YES MEN,UCsrenJyjKnZDHnuNpQLgPUA,2021-08-09,"★ ★예스맨의 주식채널 존버왕 링크 ★ ★
https://www.youtube.com/channel/UC2BvTCAJBiwVeJv2AlfyHNQ
★ 예스맨의 주식채널 존버왕도 신설했습니다.  많이 봐주시고 구독도 부탁드립니다^^

안녕하세요 예스맨 입니다 
블록체인 및 비트코인을 공부하는 방송입니다
서로 정보를 공유하고 알려주는 방송입니다.

★구독과 좋아요는 큰 힘이 됩니다
★최종 판단은 본인의 몫 참고하시길 바랍니다
★개인의 판단이 많이 들어간 방송입니다
★댓글 매너 부탁드리겠습니다

#비트코인 #암호화폐 #블록체인

crypto currency 암호화폐 비트코인 이더리움 리플 비트코인캐시 비트코인SV 이오스 라이트코인 트론 에이다 스텔라 등등 bitcoin etherum xrp bitcoincash bitcoinsv eos 빗썸 코인원 코빗 업비트 bithumb coinone upbit 떡상 떡락 가즈아 litecoin
바이낸스 채굴 마이닝 ico 블록체인 blockchain 스펑키 경제이야기 생활상식 꿀팁정보 코인 이야기 크립토 암호화폐 가상화폐 금융 비트코인뉴스 암호화폐뉴스
사토시 비탈릭 퍼블릭 프라이빗 4차산업 손정의
슈카월드 트럼프 한국경제 화폐 핀테크 정보 테슬라
일본 아베 브렉시트 무역전쟁 차트 
노하우 기술 볼린저밴드 이동평균선 
인생 부자 경험 개미 희망
기도 매매 sns 스팀잇 스팀 위기 반감기
재테크 저축 금융 투자 호구 경제위기 Trump #usa
무역전쟁 인플레이션 꿈 마블 money 실험 도전 실패
기회 성공설명 5G AI BIGDATA fintech iot car",비트코인캐시 비트코인뉴스
